"ID","Nom_complet","year","Date_t1","Date_t","delta_time","death_year","delta_DBH","delta_H","Placette","TWI_mean","delta_Lum","dST_juv","dST_adult","dST_juv_mean","dST_adult_mean","Placette_C.L.","Indice_palmier_superposition_m2","Palm_coverage","DBHt1","DBHt","Statut_growth","Treatment",".obsID"
"6.4.10.7","Symphonia sp. 1",1992,1992,1993,1,NA,0,0,"6.4.10",-0.664669806301422,0.190536430908787,-0.00390589896258897,0.0576370992099982,-0.0200310425240913,2.80269873775609,"6.4.10",7.66900239370262,-1.03776457262316,15,-0.332126086782231,0,"T0",744
"6.4.3.2","Sterculia pruriens",1992,1992,1993,1,NA,0,0.55,"6.4.3",-0.0797187287367239,0.391482324152206,0,0.3338566023056,-0.590426499246917,-1.775941428986,"6.4.3",80.9929311881131,1.14192772296409,35,0.558198168315238,0,"T0",745
"6.4.4.1","Bocoa prouacensis",1992,1992,1993,1,NA,0,0.0116666666666666,"6.4.4",-0.0229487519233281,0.148892287323654,0,0.339771825567297,-0.800904527557923,-1.21180857574567,"6.4.4",14.3836126082897,-0.83816009979624,15,-0.332126086782231,0,"T0",746
"6.4.6.2","Eperua falcata",1992,1992,1993,1,2013,0,0.137573220973783,"6.4.6",-0.302512915852095,0.0955131678890884,0,0.281684436519797,-0.603055180945577,0.3784300974432,"6.4.6",59.2283560762153,0.494934613509349,15,-0.332126086782231,0,"T0",747
"6.4.6.5","Symphonia sp. 1",1992,1992,1993,1,NA,0,0.21,"6.4.6",-0.302512915852095,0.203307676240758,0,0.281684436519797,-0.603055180945577,0.3784300974432,"6.4.6",59.2283560762153,0.494934613509349,5,-0.777288214330966,0,"T0",748
"6.4.6.6","Iryanthera hostmannii",1992,1992,1993,1,2013,0,0.0589988442822384,"6.4.6",-0.302512915852095,0.698023756791524,0,0.281684436519797,-0.603055180945577,0.3784300974432,"6.4.6",59.2283560762153,0.494934613509349,5,-0.777288214330966,0,"T0",749
"6.4.6.7","Symphonia sp. 1",1992,1992,1993,1,NA,0,0,"6.4.6",-0.302512915852095,0.203307676240758,0,0.281684436519797,-0.603055180945577,0.3784300974432,"6.4.6",59.2283560762153,0.494934613509349,25,0.113036040766503,0,"T0",750
"6.4.7.1","Symphonia sp. 1",1992,1992,1993,1,2002,0,0.115134598254053,"6.4.7",-0.511233453620909,0.0955131678890884,0,0.217658850239204,1.66589796424707,1.40988537762949,"6.4.7",35.047549544539,-0.223885539267278,85,2.78400880605891,0,"T0",751
"6.4.7.3","Symphonia sp. 1",1992,1992,1993,1,NA,0,0.333333333333333,"6.4.7",-0.511233453620909,-0.343999629544605,0,0.217658850239204,1.66589796424707,1.40988537762949,"6.4.7",35.047549544539,-0.223885539267278,45,1.00336029586397,0,"T0",752
"6.5.10.2","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,"6.5.10",-1.10524403422981,0.193670816292732,0,0.310840703502997,-0.754599361329502,0.843323483370796,"6.5.10",5.85644232793448,-1.09164634458496,15,-0.332126086782231,0,"T0",753
"6.5.10.3","Bocoa prouacensis",1992,1992,1993,1,2005,0,0.101318697123519,"6.5.10",-1.10524403422981,0.0955131678890884,0,0.310840703502997,-0.754599361329502,0.843323483370796,"6.5.10",5.85644232793448,-1.09164634458496,15,-0.332126086782231,0,"T0",754
"6.5.10.4","Virola michelii",1992,1992,1993,1,2005,0,0.128596614728251,"6.5.10",-1.10524403422981,0.0955131678890884,0,0.310840703502997,-0.754599361329502,0.843323483370796,"6.5.10",5.85644232793448,-1.09164634458496,5,-0.777288214330966,0,"T0",755
"6.5.3.1","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.0383333333333333,"6.5.3",-0.572022060664934,1.01022133223021,0,0.530536223867099,-0.826161890955244,-0.969051294129715,"6.5.3",51.2206769710383,0.25689122524481,5,-0.777288214330966,0,"T0",756
"6.5.3.2","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.0583333333333333,"6.5.3",-0.572022060664934,1.01022133223021,0,0.530536223867099,-0.826161890955244,-0.969051294129715,"6.5.3",51.2206769710383,0.25689122524481,5,-0.777288214330966,0,"T0",757
"6.5.3.3","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.0483333333333333,"6.5.3",-0.572022060664934,1.01022133223021,0,0.530536223867099,-0.826161890955244,-0.969051294129715,"6.5.3",51.2206769710383,0.25689122524481,5,-0.777288214330966,0,"T0",758
"6.5.4.10","Iryanthera hostmannii",1992,1992,1993,1,2016,0,0.0589988442822384,"6.5.4",1.50244737562772,0.796374105066181,0.039058989625893,0.426424476186199,-0.6704081500051,0.157700198449325,"6.5.4",24.1122065679338,-0.548959266597714,15,-0.332126086782231,0,"T0",759
"6.5.4.54","Eperua falcata",1992,1992,1993,1,NA,0,0,"6.5.4",1.50244737562772,0.167066025420628,0.039058989625893,0.426424476186199,-0.6704081500051,0.157700198449325,"6.5.4",24.1122065679338,-0.548959266597714,5,-0.777288214330966,0,"T0",760
"6.5.4.58","Eperua falcata",1992,1992,1993,1,2013,0,0.137573220973783,"6.5.4",1.50244737562772,0.796374105066181,0.039058989625893,0.426424476186199,-0.6704081500051,0.157700198449325,"6.5.4",24.1122065679338,-0.548959266597714,25,0.113036040766503,0,"T0",761
"6.5.5.1","Iryanthera hostmannii",1992,1992,1993,1,2013,0,0.0589988442822384,"6.5.5",0.596582309732814,0.0955131678890884,0,0.00937165724459987,-0.733551558498401,-0.171574762206501,"6.5.5",0,-1.2657401558637,25,0.113036040766503,0,"T0",762
"6.5.6.57","Eperua falcata",1992,1992,1993,1,NA,0,0.458333333333333,"6.5.6",-0.0777918629168349,0.126495101268988,0,0.158867883320401,0.154665720974045,-0.757789739271514,"6.5.6",27.679850901658,-0.442904299338418,35,0.558198168315238,0,"T0",763
"6.5.6.64","Bocoa prouacensis",1992,1992,1993,1,NA,0,0.0783333333333334,"6.5.6",-0.0777918629168349,0.126495101268988,0,0.158867883320401,0.154665720974045,-0.757789739271514,"6.5.6",27.679850901658,-0.442904299338418,15,-0.332126086782231,0,"T0",764
"6.5.7.69","Bocoa prouacensis",1992,1992,1993,1,NA,0,0.106666666666666,"6.5.7",-0.316052833684245,0.217739967263442,0,0.158220591679004,0.255695174563331,1.06331135428433,"6.5.7",14.7230977967092,-0.828068261267801,15,-0.332126086782231,0,"T0",765
"6.5.7.77","Eperua falcata",1992,1992,1993,1,NA,0,0.137573220973783,"6.5.7",-0.316052833684245,0.217739967263442,0,0.158220591679004,0.255695174563331,1.06331135428433,"6.5.7",14.7230977967092,-0.828068261267801,45,1.00336029586397,0,"T0",766
"6.5.7.92","Jacaranda copaia",1992,1992,1993,1,2013,0,0.258105691056911,"6.5.7",-0.316052833684245,0.163681121971283,0,0.158220591679004,0.255695174563331,1.06331135428433,"6.5.7",14.7230977967092,-0.828068261267801,65,1.89368455096144,0,"T0",767
"6.6.3.3","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.166666666666667,"6.6.3",-0.0638564823577289,-0.705613561125009,0.035153090663304,0.460014747200098,-0.600950400662468,1.20999906276498,"6.6.3",69.5045180078186,0.800412939054695,35,0.558198168315238,0,"T0",768
"6.6.4.54","Bocoa prouacensis",1992,1992,1993,1,2002,0,0.101318697123519,"6.6.4",-0.0210356077519433,0.0955131678890884,0.66400282364017,0.568519063056897,-0.0263453833734227,1.55139311772291,"6.6.4",26.2254294980339,-0.486139723028076,15,-0.332126086782231,0,"T0",769
"6.6.4.55","Eperua falcata",1992,1992,1993,1,NA,0,0.5,"6.6.4",-0.0210356077519433,-0.479409181840343,0.66400282364017,0.568519063056897,-0.0263453833734227,1.55139311772291,"6.6.4",26.2254294980339,-0.486139723028076,35,0.558198168315238,0,"T0",770
"6.6.4.6","Eperua falcata",1992,1992,1993,1,2002,0,0.137573220973783,"6.6.4",-0.0210356077519433,0.0955131678890884,0.66400282364017,0.568519063056897,-0.0263453833734227,1.55139311772291,"6.6.4",26.2254294980339,-0.486139723028076,5,-0.777288214330966,0,"T0",771
"6.6.4.84","Eperua falcata",1992,1992,1993,1,NA,0,0,"6.6.4",-0.0210356077519433,-0.479409181840343,0.66400282364017,0.568519063056897,-0.0263453833734227,1.55139311772291,"6.6.4",26.2254294980339,-0.486139723028076,35,0.558198168315238,0,"T0",772
"6.6.6.60","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0,"6.6.6",0.883746778630818,-0.267941903146047,0,0.5939322957652,-0.800904527557923,1.26148935674996,"6.6.6",24.9355844467905,-0.524482803751144,15,-0.332126086782231,0,"T0",773
"6.6.7.2","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.0589988442822384,"6.6.7",0.850785584926991,0.0955131678890884,0,-0.609214007127999,-0.792485406425483,0.758894334320268,"6.6.7",84.4734833940779,1.24539371220482,5,-0.777288214330966,0,"T0",774
"6.6.8.53","Iryanthera hostmannii",1992,1992,1993,1,2013,0,0.0589988442822384,"6.6.8",-0.926591554658785,0.441979347837736,0,-1.420889582477,-0.69566551340242,0.910717970542229,"6.6.8",0,-1.2657401558637,15,-0.332126086782231,0,"T0",775
"6.7.4.53","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.0133333333333333,"6.7.4",2.03080726487019,-1.41122642058042,0.035153090663303,0.501622879061699,-0.69356073311931,0.0218408272779085,"6.7.4",42.1327922732962,-0.0132633148152936,5,-0.777288214330966,0,"T0",776
"6.7.4.64","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.04,"6.7.4",2.03080726487019,-1.41122642058042,0.035153090663303,0.501622879061699,-0.69356073311931,0.0218408272779085,"6.7.4",42.1327922732962,-0.0132633148152936,5,-0.777288214330966,0,"T0",777
"6.7.4.7","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.1,"6.7.4",2.03080726487019,-1.41122642058042,0.035153090663303,0.501622879061699,-0.69356073311931,0.0218408272779085,"6.7.4",42.1327922732962,-0.0132633148152936,15,-0.332126086782231,0,"T0",778
"6.7.5.68","Bocoa prouacensis",1992,1992,1993,1,NA,0,0.101318697123519,"6.7.5",6.42369266641693,-0.545594998669339,0,0.3559259734905,-0.514654409054955,0.0884804927813983,"6.7.5",29.4057482197086,-0.391598741262316,15,-0.332126086782231,0,"T0",779
"6.7.7.1","Sterculia pruriens",1992,1992,1993,1,NA,0,0.0583333333333333,"6.7.7",1.58069591987508,-1.69769358138313,0,0.706364039585399,-0.291547699045288,-0.134588500477281,"6.7.7",35.0894180853611,-0.222640917799799,35,0.558198168315238,0,"T0",780
"6.7.7.63","Sterculia pruriens",1992,1992,1993,1,NA,0,0.0333333333333332,"6.7.7",1.58069591987508,-1.69769358138313,0,0.706364039585399,-0.291547699045288,-0.134588500477281,"6.7.7",35.0894180853611,-0.222640917799799,45,1.00336029586397,0,"T0",781
"6.8.3.1","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,"6.8.3",5.33946409807876,0.590768505490377,0,0.212649375796101,0.432496718344577,-0.348841261944956,"6.8.3",4.47924937908465,-1.13258600656846,45,1.00336029586397,0,"T0",782
"6.8.3.2","Eperua falcata",1992,1992,1993,1,NA,0,0.08,"6.8.3",5.33946409807876,0.590768505490377,0,0.212649375796101,0.432496718344577,-0.348841261944956,"6.8.3",4.47924937908465,-1.13258600656846,25,0.113036040766503,0,"T0",783
"6.8.3.5","Eperua falcata",1992,1992,1993,1,NA,0,0,"6.8.3",5.33946409807876,0.590768505490377,0,0.212649375796101,0.432496718344577,-0.348841261944956,"6.8.3",4.47924937908465,-1.13258600656846,25,0.113036040766503,0,"T0",784
"6.8.9.55","Eperua falcata",1992,1992,1993,1,2002,0,0.137573220973783,"6.8.9",-1.07699602776029,0.0955131678890884,0,0.574576868528098,-0.582007378114477,1.83158921104405,"6.8.9",21.1635288785037,-0.636614281099757,25,0.113036040766503,0,"T0",785
"6.8.9.58","Eperua falcata",1992,1992,1993,1,2002,0,0.137573220973783,"6.8.9",-1.07699602776029,0.0955131678890884,0,0.574576868528098,-0.582007378114477,1.83158921104405,"6.8.9",21.1635288785037,-0.636614281099757,25,0.113036040766503,0,"T0",786
"6.8.9.66","Eperua falcata",1992,1992,1993,1,2002,0,0.137573220973783,"6.8.9",-1.07699602776029,0.0955131678890884,0,0.574576868528098,-0.582007378114477,1.83158921104405,"6.8.9",21.1635288785037,-0.636614281099757,15,-0.332126086782231,0,"T0",787
"6.9.10.1","Eperua falcata",1992,1992,1993,1,2013,0,0.137573220973783,"6.9.10",-0.851907108692106,0.976758848301462,0.660096924677585,-1.8683088223402,-0.310490721593278,0.719701178731377,"6.9.10",72.799396380573,0.898359422857092,5,-0.777288214330966,0,"T0",788
"6.9.10.2","Symphonia sp. 1",1992,1992,1993,1,NA,0,0,"6.9.10",-0.851907108692106,0.473442120139527,0.660096924677585,-1.8683088223402,-0.310490721593278,0.719701178731377,"6.9.10",72.799396380573,0.898359422857092,5,-0.777288214330966,0,"T0",789
"6.9.10.5","Eperua falcata",1992,1992,1993,1,2002,0,0.137573220973783,"6.9.10",-0.851907108692106,0.0955131678890884,0.660096924677585,-1.8683088223402,-0.310490721593278,0.719701178731377,"6.9.10",72.799396380573,0.898359422857092,5,-0.777288214330966,0,"T0",790
"6.9.10.6","Eperua falcata",1992,1992,1993,1,2008,0,0.137573220973783,"6.9.10",-0.851907108692106,0.0955131678890884,0.660096924677585,-1.8683088223402,-0.310490721593278,0.719701178731377,"6.9.10",72.799396380573,0.898359422857092,5,-0.777288214330966,0,"T0",791
"6.9.10.7","Symphonia sp. 1",1992,1992,1993,1,NA,0,0.0733333333333333,"6.9.10",-0.851907108692106,0.473442120139527,0.660096924677585,-1.8683088223402,-0.310490721593278,0.719701178731377,"6.9.10",72.799396380573,0.898359422857092,15,-0.332126086782231,0,"T0",792
"6.9.10.9","Bocoa prouacensis",1992,1992,1993,1,2013,0,0.101318697123519,"6.9.10",-0.851907108692106,0.512399208805948,0.660096924677585,-1.8683088223402,-0.310490721593278,0.719701178731377,"6.9.10",72.799396380573,0.898359422857092,15,-0.332126086782231,0,"T0",793
"6.9.3.1","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.21,"6.9.3",0.00676740069154566,-0.396316799473641,0,0.190754032444001,-0.325224183575049,-0.289223143765012,"6.9.3",48.8479911058398,0.18635865579231,5,-0.777288214330966,0,"T0",794
"6.9.3.2","Symphonia sp. 1",1992,1992,1993,1,NA,0,0.1,"6.9.3",0.00676740069154566,-0.396316799473641,0,0.190754032444001,-0.325224183575049,-0.289223143765012,"6.9.3",48.8479911058398,0.18635865579231,55,1.44852242341271,0,"T0",795
"6.9.4.1","Sterculia pruriens",1992,1992,1993,1,2008,0,0.159187271062271,"6.9.4",1.14195426472966,0.0955131678890884,0,-0.0687536295751983,-0.834581012087684,-0.512498284365082,"6.9.4",36.4717308817904,-0.181549058675383,5,-0.777288214330966,0,"T0",796
"6.9.5.64","Symphonia sp. 1",1992,1992,1993,1,NA,0,1.98,"6.9.5",0.93697859922038,0.102696516238986,0.0039058989625892,-2.1036415487044,-0.824057110672134,-0.188477223680478,"6.9.5",67.4145796955273,0.738285574735106,5,-0.777288214330966,0,"T0",797
"6.9.6.11","Iryanthera hostmannii",1992,1992,1993,1,2002,0,0.0589988442822384,"6.9.6",-1.24576207033169,0.0955131678890884,0.0117176968877678,-0.414913942213101,-0.815637989539694,0.117602962670567,"6.9.6",44.4664196400699,0.0561081669882832,5,-0.777288214330966,0,"T0",798
"6.9.6.12","Iryanthera hostmannii",1992,1992,1993,1,2013,0,0.0589988442822384,"6.9.6",-1.24576207033169,2.3563418821087,0.0117176968877678,-0.414913942213101,-0.815637989539694,0.117602962670567,"6.9.6",44.4664196400699,0.0561081669882832,5,-0.777288214330966,0,"T0",799
"6.9.6.6","Iryanthera hostmannii",1992,1992,1993,1,2013,0,0.0589988442822384,"6.9.6",-1.24576207033169,2.3563418821087,0.0117176968877678,-0.414913942213101,-0.815637989539694,0.117602962670567,"6.9.6",44.4664196400699,0.0561081669882832,5,-0.777288214330966,0,"T0",800
"6.9.6.69","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.2,"6.9.6",-1.24576207033169,0.3891544031447,0.0117176968877678,-0.414913942213101,-0.815637989539694,0.117602962670567,"6.9.6",44.4664196400699,0.0561081669882832,5,-0.777288214330966,0,"T0",801
"6.9.7.75","Symphonia sp. 1",1992,1992,1993,1,2013,0,0.115134598254053,"6.9.7",-0.168914408591066,3.12919425251071,0,0.287645988814202,-0.422044076598112,0.0213282272407031,"6.9.7",21.2359506035787,-0.634461408514032,45,1.00336029586397,0,"T0",802
"9.10.3.10","Eperua falcata",1992,1992,1993,1,NA,0,0.233333333333333,"9.10.3",-0.949605117805024,0.55873664714128,0,0.275127090760101,-0.624102983776678,-0.710575004262267,"9.10.3",46.7668801314521,0.12449370076714,15,-0.332126086782231,0,"T1",803
"9.10.3.2","Virola michelii",1992,1992,1993,1,1995,0,0.128596614728251,"9.10.3",-0.949605117805024,0.0955131678890884,0,0.275127090760101,-0.624102983776678,-0.710575004262267,"9.10.3",46.7668801314521,0.12449370076714,15,-0.332126086782231,0,"T1",804
"9.10.3.3","Virola michelii",1992,1992,1993,1,2002,0,0.128596614728251,"9.10.3",-0.949605117805024,0.0955131678890884,0,0.275127090760101,-0.624102983776678,-0.710575004262267,"9.10.3",46.7668801314521,0.12449370076714,5,-0.777288214330966,0,"T1",805
"9.10.3.4","Symphonia sp. 1",1992,1992,1993,1,NA,0,0.25,"9.10.3",-0.949605117805024,0.55873664714128,0,0.275127090760101,-0.624102983776678,-0.710575004262267,"9.10.3",46.7668801314521,0.12449370076714,15,-0.332126086782231,0,"T1",806
"9.10.3.6","Eperua falcata",1992,1992,1993,1,2008,0,0.137573220973783,"9.10.3",-0.949605117805024,0.0955131678890884,0,0.275127090760101,-0.624102983776678,-0.710575004262267,"9.10.3",46.7668801314521,0.12449370076714,5,-0.777288214330966,0,"T1",807
"9.10.3.7","Eperua falcata",1992,1992,1993,1,NA,0,0.133333333333333,"9.10.3",-0.949605117805024,0.55873664714128,0,0.275127090760101,-0.624102983776678,-0.710575004262267,"9.10.3",46.7668801314521,0.12449370076714,15,-0.332126086782231,0,"T1",808
"9.10.3.8","Sterculia pruriens",1992,1992,1993,1,2002,0,0.159187271062271,"9.10.3",-0.949605117805024,0.0955131678890884,0,0.275127090760101,-0.624102983776678,-0.710575004262267,"9.10.3",46.7668801314521,0.12449370076714,5,-0.777288214330966,0,"T1",809
"9.10.3.9","Eperua falcata",1992,1992,1993,1,2008,0,0.137573220973783,"9.10.3",-0.949605117805024,0.0955131678890884,0,0.275127090760101,-0.624102983776678,-0.710575004262267,"9.10.3",46.7668801314521,0.12449370076714,5,-0.777288214330966,0,"T1",810
"9.10.4.2","Sterculia pruriens",1992,1992,1993,1,NA,0,0,"9.10.4",-0.449222226282435,0.468370452849172,0,0.563244097725599,0.44933496060945,-1.69803619353329,"9.10.4",21.3615405037603,-0.630728011486208,45,1.00336029586397,0,"T1",811
"9.10.4.6","Virola michelii",1992,1992,1993,1,NA,0,0.2,"9.10.4",-0.449222226282435,0.257265366269143,0,0.563244097725599,0.44933496060945,-1.69803619353329,"9.10.4",21.3615405037603,-0.630728011486208,15,-0.332126086782231,0,"T1",812
"9.10.4.9","Virola michelii",1992,1992,1993,1,2016,0,0.14,"9.10.4",-0.449222226282435,0.468370452849172,0,0.563244097725599,0.44933496060945,-1.69803619353329,"9.10.4",21.3615405037603,-0.630728011486208,15,-0.332126086782231,0,"T1",813
"9.10.6.4","Sterculia pruriens",1992,1992,1993,1,2005,0,0.159187271062271,"9.10.6",-0.0313526532534078,0.0955131678890884,0,-1.6147956437839,-0.37573891036969,-0.948731901821419,"9.10.6",56.1166274418447,0.402432601658439,25,0.113036040766503,0,"T1",814
"9.10.6.5","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.183333333333333,"9.10.6",-0.0313526532534078,0.324126938438967,0,-1.6147956437839,-0.37573891036969,-0.948731901821419,"9.10.6",56.1166274418447,0.402432601658439,5,-0.777288214330966,0,"T1",815
"9.10.9.2","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.203333333333333,"9.10.9",1.8375227683399,0.520665024328765,0,-0.4267059073347,-0.489397045657635,-1.15652961602412,"9.10.9",48.3194573895816,0.17064699265276,5,-0.777288214330966,0,"T1",816
"9.10.9.4","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.005,"9.10.9",1.8375227683399,0.520665024328765,0,-0.4267059073347,-0.489397045657635,-1.15652961602412,"9.10.9",48.3194573895816,0.17064699265276,5,-0.777288214330966,0,"T1",817
"9.3.4.3","Virola michelii",1992,1992,1993,1,NA,0,0,"9.3.4",0.292911700443803,0.273457270632496,0,0.326122414865701,-0.68724639226998,-0.953380238646609,"9.3.4",21.9256751715584,-0.613958042810349,5,-0.777288214330966,0,"T1",818
"9.3.4.4","Bocoa prouacensis",1992,1992,1993,1,NA,0,0.366666666666667,"9.3.4",0.292911700443803,0.273457270632496,0,0.326122414865701,-0.68724639226998,-0.953380238646609,"9.3.4",21.9256751715584,-0.613958042810349,15,-0.332126086782231,0,"T1",819
"9.3.7.1","Symphonia sp. 1",1992,1992,1993,1,NA,0,0,"9.3.7",-0.816007537200783,0.227047535842763,0,0.272763069112798,-0.733551558498401,0.928513850883068,"9.3.7",29.0379750725115,-0.402531492802636,25,0.113036040766503,0,"T1",820
"9.3.8.2","Symphonia sp. 1",1992,1992,1993,1,NA,0,0.05,"9.3.8",0.126244858162366,0.360211069512073,0,-0.256172702909502,-0.69566551340242,0.0118183840647433,"9.3.8",43.8338843568377,0.0373048608068306,25,0.113036040766503,0,"T1",821
"9.3.9.1","Virola michelii",1992,1992,1993,1,2002,0,0.128596614728251,"9.3.9",0.1791904833541,0.0955131678890884,0,-0.277575541751897,-0.628312544342898,-1.36603953869958,"9.3.9",36.2820173677096,-0.187188651258729,15,-0.332126086782231,0,"T1",822
"9.3.9.10","Virola michelii",1992,1992,1993,1,2002,0,0.128596614728251,"9.3.9",0.1791904833541,0.0955131678890884,0,-0.277575541751897,-0.628312544342898,-1.36603953869958,"9.3.9",36.2820173677096,-0.187188651258729,15,-0.332126086782231,0,"T1",823
"9.3.9.6","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.12,"9.3.9",0.1791904833541,-0.242735523078334,0,-0.277575541751897,-0.628312544342898,-1.36603953869958,"9.3.9",36.2820173677096,-0.187188651258729,5,-0.777288214330966,0,"T1",824
"9.3.9.7","Virola michelii",1992,1992,1993,1,2002,0,0.128596614728251,"9.3.9",0.1791904833541,0.0955131678890884,0,-0.277575541751897,-0.628312544342898,-1.36603953869958,"9.3.9",36.2820173677096,-0.187188651258729,5,-0.777288214330966,0,"T1",825
"9.3.9.9","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0.05,"9.3.9",0.1791904833541,-0.242735523078334,0,-0.277575541751897,-0.628312544342898,-1.36603953869958,"9.3.9",36.2820173677096,-0.187188651258729,5,-0.777288214330966,0,"T1",826
"9.4.10.2","Sterculia pruriens",1992,1992,1993,1,NA,0,0.133333333333333,"9.4.10",-0.967662164465284,0.265805396008764,0,0.0150565664439988,-0.826161890955244,-1.08156878792416,"9.4.10",45.0759114758085,0.0742264631628879,5,-0.777288214330966,0,"T1",827
"9.4.4.1","Virola michelii",1992,1992,1993,1,NA,0,0.163333333333333,"9.4.4",0.161345012629521,0.425699154481206,0,0.621690710515001,-0.834581012087684,0.480320608000876,"9.4.4",28.0650457083998,-0.43145365605784,5,-0.777288214330966,0,"T1",828
"9.4.5.1","Virola michelii",1992,1992,1993,1,NA,0,0.14,"9.4.5",-1.03724928771372,0.467107117617039,0,0.355533728827197,-0.813533209256584,1.46028265081885,"9.4.5",83.1418544952757,1.20580852768152,5,-0.777288214330966,0,"T1",829
"9.4.5.2","Virola michelii",1992,1992,1993,1,NA,0,0.0666666666666666,"9.4.5",-1.03724928771372,0.467107117617039,0,0.355533728827197,-0.813533209256584,1.46028265081885,"9.4.5",83.1418544952757,1.20580852768152,5,-0.777288214330966,0,"T1",830
"9.4.5.3","Virola michelii",1992,1992,1993,1,NA,0,0.0666666666666667,"9.4.5",-1.03724928771372,0.467107117617039,0,0.355533728827197,-0.813533209256584,1.46028265081885,"9.4.5",83.1418544952757,1.20580852768152,5,-0.777288214330966,0,"T1",831
"9.4.5.4","Jacaranda copaia",1992,1992,1993,1,2013,0,0.258105691056911,"9.4.5",-1.03724928771372,0.936624215598001,0,0.355533728827197,-0.813533209256584,1.46028265081885,"9.4.5",83.1418544952757,1.20580852768152,5,-0.777288214330966,0,"T1",832
"9.4.5.5","Virola michelii",1992,1992,1993,1,NA,0,0.2,"9.4.5",-1.03724928771372,0.467107117617039,0,0.355533728827197,-0.813533209256584,1.46028265081885,"9.4.5",83.1418544952757,1.20580852768152,5,-0.777288214330966,0,"T1",833
"9.4.6.3","Sterculia pruriens",1992,1992,1993,1,NA,0,0.233333333333333,"9.4.6",-0.618024336725658,0.0587067756432132,0,0.384828952439996,-0.788275845859263,1.97548242215727,"9.4.6",45.6877934052518,0.0924158093878585,15,-0.332126086782231,0,"T1",834
"9.4.7.1","Bocoa prouacensis",1992,1992,1993,1,NA,0,0.15,"9.4.7",-0.284528534977608,0.141976850230828,0,0.4419876186975,-0.590426499246917,0.67999201510958,"9.4.7",65.123543232583,0.670180188003976,5,-0.777288214330966,0,"T1",835
"9.4.7.2","Symphonia sp. 1",1992,1992,1993,1,NA,0,0.153333333333333,"9.4.7",-0.284528534977608,0.141976850230828,0,0.4419876186975,-0.590426499246917,0.67999201510958,"9.4.7",65.123543232583,0.670180188003976,35,0.558198168315238,0,"T1",836
"9.4.8.1","Iryanthera hostmannii",1992,1992,1993,1,2013,0,0.0589988442822384,"9.4.8",-0.604237605878317,1.01555193263147,0,0.00125236861079969,-0.455720561127873,-0.595483357216137,"9.4.8",17.8811475821913,-0.73418926569738,5,-0.777288214330966,0,"T1",837
"9.4.8.2","Symphonia sp. 1",1992,1992,1993,1,2008,0,0.115134598254053,"9.4.8",-0.604237605878317,0.0955131678890884,0,0.00125236861079969,-0.455720561127873,-0.595483357216137,"9.4.8",17.8811475821913,-0.73418926569738,15,-0.332126086782231,0,"T1",838
"9.4.9.3","Sterculia pruriens",1992,1992,1993,1,2008,0,0.159187271062271,"9.4.9",-0.115240244388466,0.0955131678890884,0,-0.2179965676174,-0.763018482461942,-2.28935915202688,"9.4.9",50.0853986925091,0.223142933824202,15,-0.332126086782231,0,"T1",839
"9.5.4.4","Bocoa prouacensis",1992,1992,1993,1,NA,0,0.6,"9.5.4",-0.696879757714854,1.20369609442201,1.12880480018829,0.701776711865097,2.0510727560562,0.517340739255373,"9.5.4",50.1999243758455,0.226547426105503,65,1.89368455096144,0,"T1",840
"9.5.4.5","Iryanthera hostmannii",1992,1992,1993,1,2016,0,0.02,"9.5.4",-0.696879757714854,0.983012751092807,1.12880480018829,0.701776711865097,2.0510727560562,0.517340739255373,"9.5.4",50.1999243758455,0.226547426105503,5,-0.777288214330966,0,"T1",841
"9.5.6.2","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0,"9.5.6",-0.454044674924997,-0.207655051877622,0,0.396452058872402,-0.6914559528362,0.217358829656636,"9.5.6",23.3828125566574,-0.57064188144074,15,-0.332126086782231,0,"T1",842
"9.5.6.3","Bocoa prouacensis",1992,1992,1993,1,NA,0,0.3,"9.5.6",-0.454044674924997,-0.207655051877622,0,0.396452058872402,-0.6914559528362,0.217358829656636,"9.5.6",23.3828125566574,-0.57064188144074,25,0.113036040766503,0,"T1",843
"9.5.7.2","Symphonia sp. 1",1992,1992,1993,1,NA,0,0.04,"9.5.7",-0.880889872993509,-0.114707757951274,0,0.394707185751802,-0.270499896214188,0.483934549787386,"9.5.7",3.73795544075256,-1.15462236922271,5,-0.777288214330966,0,"T1",844
