"ID","Nom_complet","year","Date_t1","Date_t","delta_time","death_year","Statut","delta_DBH","delta_H","Placette","TWI_mean","delta_Lum","dST_juv","dST_adult","dST_juv_mean","dST_adult_mean","Placette_C.L.","Indice_palmier_superposition_m2","Palm_coverage","STjuv_moyenne","ST_adult_moyenne","Treatment","DBHt1","DBHt"
"1.3.5.1","Qualea rosea",1992,1992,1993,1,2013,1,0,0.148998103525212,"1.3.5",-0.351342661299511,3.67493917196143,0.035153090663303,0.358585497843599,-0.268395115931077,-0.782383812219183,"1.3.5",0,-1.2657401558637,0.460569817006094,22.0240905567833,"Natural_Forest",45,1.00336029586397
"1.3.5.2","Carapa surinamensis",1992,1992,1993,1,2002,1,0,0.258734729493892,"1.3.5",-0.351342661299511,0.0955131678890884,0.035153090663303,0.358585497843599,-0.268395115931077,-0.782383812219183,"1.3.5",0,-1.2657401558637,0.460569817006094,22.0240905567833,"Natural_Forest",35,0.558198168315238
"1.3.5.3","Qualea rosea",1992,1992,1993,1,NA,0,0,0.11,"1.3.5",-0.351342661299511,2.51307110820752,0.035153090663303,0.358585497843599,-0.268395115931077,-0.782383812219183,"1.3.5",0,-1.2657401558637,0.460569817006094,22.0240905567833,"Natural_Forest",5,-0.777288214330966
"1.3.6.2","Qualea rosea",1992,1992,1993,1,2002,1,0,0.148998103525212,"1.3.6",-0.0533298612489342,0.0955131678890884,0.035153090663304,0.686269855583497,-0.600950400662468,-0.945535637187958,"1.3.6",24.1660317179982,-0.547359212333939,0.607767524521602,23.7320356188911,"Natural_Forest",5,-0.777288214330966
"1.3.6.3","Qualea rosea",1992,1992,1993,1,2013,1,10,0.148998103525212,"1.3.6",-0.0533298612489342,0.154706044465566,0.035153090663304,0.686269855583497,-0.600950400662468,-0.945535637187958,"1.3.6",24.1660317179982,-0.547359212333939,0.607767524521602,23.7320356188911,"Natural_Forest",5,-0.332126086782231
"1.3.6.4","Qualea rosea",1992,1992,1993,1,NA,0,0,0.05,"1.3.6",-0.0533298612489342,0.483330300194823,0.035153090663304,0.686269855583497,-0.600950400662468,-0.945535637187958,"1.3.6",24.1660317179982,-0.547359212333939,0.607767524521602,23.7320356188911,"Natural_Forest",5,-0.777288214330966
"1.3.6.6","Carapa surinamensis",1992,1992,1993,1,NA,0,0,0.416666666666667,"1.3.6",-0.0533298612489342,0.483330300194823,0.035153090663304,0.686269855583497,-0.600950400662468,-0.945535637187958,"1.3.6",24.1660317179982,-0.547359212333939,0.607767524521602,23.7320356188911,"Natural_Forest",35,0.558198168315238
"1.3.7.1","Recordoxylon speciosum",1992,1992,1993,1,1995,1,0,0.198703110161443,"1.3.7",6.36884606604915,0.0955131678890884,0,-1.0307134382157,-0.800904527557923,-1.65010089467207,"1.3.7",38.0358013813821,-0.135054108476053,0.0351530906633033,18.2293322797999,"Natural_Forest",15,-0.332126086782231
"1.3.8.1","Symphonia globulifera",1992,1992,1993,1,NA,0,0,0.08,"1.3.8",3.01418618213089,-0.331935791275364,0,0.532327017361602,-0.800904527557923,0.831220749508513,"1.3.8",62.1360885230934,0.581372453329143,0.0922615948946284,30.828199482294,"Natural_Forest",15,-0.332126086782231
"1.3.9.1","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0,0.0166666666666666,"1.3.9",0.061402457744878,-1.12378790530516,0,0.490815922959801,-0.834581012087684,0.887928326511216,"1.3.9",8.52716220224284,-1.01225415121213,0.0355149712257125,32.5946923548083,"Natural_Forest",5,-0.777288214330966
"1.4.10.1","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0,0,"1.4.10",4.3797238569325,-0.391713450769155,0.156235958503571,0.381676923576997,-0.295757259611508,1.12768015799019,"1.4.10",40.3956922499228,-0.0649018944695258,1.2143719535902,33.0821693082647,"Natural_Forest",15,-0.332126086782231
"1.4.10.2","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0,0.0166666666666666,"1.4.10",4.3797238569325,-0.391713450769155,0.156235958503571,0.381676923576997,-0.295757259611508,1.12768015799019,"1.4.10",40.3956922499228,-0.0649018944695258,1.2143719535902,33.0821693082647,"Natural_Forest",15,-0.332126086782231
"1.4.10.3","Symphonia sp. 1",1992,1992,1993,1,NA,0,0,0.04,"1.4.10",4.3797238569325,-0.391713450769155,0.156235958503571,0.381676923576997,-0.295757259611508,1.12768015799019,"1.4.10",40.3956922499228,-0.0649018944695258,1.2143719535902,33.0821693082647,"Natural_Forest",15,-0.332126086782231
"1.4.10.4","Iryanthera hostmannii",1992,1992,1993,1,NA,0,10,0.5,"1.4.10",4.3797238569325,-0.391713450769155,0.156235958503571,0.381676923576997,-0.295757259611508,1.12768015799019,"1.4.10",40.3956922499228,-0.0649018944695258,1.2143719535902,33.0821693082647,"Natural_Forest",45,1.44852242341271
"1.4.10.5","Symphonia globulifera",1992,1992,1993,1,NA,0,0,0.05,"1.4.10",4.3797238569325,-0.391713450769155,0.156235958503571,0.381676923576997,-0.295757259611508,1.12768015799019,"1.4.10",40.3956922499228,-0.0649018944695258,1.2143719535902,33.0821693082647,"Natural_Forest",5,-0.777288214330966
"1.4.3.1","Iryanthera sagotiana",1992,1992,1993,1,2002,1,0,0.0856054352728913,"1.4.3",-0.788473918910285,0.0955131678890884,0.035153090663303,0.358092993333798,-0.676722490854429,1.73652272697671,"1.4.3",15.9355594120097,-0.792025549358899,0.0851011407120504,40.4045904294815,"Natural_Forest",25,0.113036040766503
"1.4.3.2","Iryanthera hostmannii",1992,1992,1993,1,2008,1,0,0.0589988442822384,"1.4.3",-0.788473918910285,0.0955131678890884,0.035153090663303,0.358092993333798,-0.676722490854429,1.73652272697671,"1.4.3",15.9355594120097,-0.792025549358899,0.0851011407120504,40.4045904294815,"Natural_Forest",15,-0.332126086782231
"1.4.4.1","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0,0.0589988442822384,"1.4.4",-0.747646775427778,0.0955131678890884,0.0039058989625893,0.768644752745402,-0.794590186708593,-0.922415492144124,"1.4.4",0,-1.2657401558637,0.0996484949092708,22.7130988253888,"Natural_Forest",15,-0.332126086782231
"1.4.4.2","Iryanthera sagotiana",1992,1992,1993,1,2002,1,0,0.0856054352728913,"1.4.4",-0.747646775427778,0.0955131678890884,0.0039058989625893,0.768644752745402,-0.794590186708593,-0.922415492144124,"1.4.4",0,-1.2657401558637,0.0996484949092708,22.7130988253888,"Natural_Forest",5,-0.777288214330966
"1.4.5.1","Virola michelii",1992,1992,1993,1,2013,1,0,0.128596614728251,"1.4.5",-0.799383119117938,1.54758501009434,0.0351530906633033,0.580508029982401,-0.773542383877492,-0.121334343731699,"1.4.5",2.0086255167007,-1.20602996799654,0.095581141707164,28.741427198061,"Natural_Forest",5,-0.777288214330966
"1.4.5.2","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0.166666666666667,"1.4.5",-0.799383119117938,0.329776319789376,0.0351530906633033,0.580508029982401,-0.773542383877492,-0.121334343731699,"1.4.5",2.0086255167007,-1.20602996799654,0.095581141707164,28.741427198061,"Natural_Forest",15,-0.332126086782231
"1.4.5.3","Symphonia sp. 1",1992,1992,1993,1,NA,0,0,0.176666666666667,"1.4.5",-0.799383119117938,0.329776319789376,0.0351530906633033,0.580508029982401,-0.773542383877492,-0.121334343731699,"1.4.5",2.0086255167007,-1.20602996799654,0.095581141707164,28.741427198061,"Natural_Forest",5,-0.777288214330966
"1.4.6.1","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0.05,"1.4.6",-0.980266307693295,0.479852555274734,0.10155337302732,-0.3227170979691,-0.531492651319835,0.0397028078212843,"1.4.6",19.2483686309861,-0.693546037280384,0.758217991573413,27.9904473156438,"Natural_Forest",25,0.113036040766503
"1.4.6.2","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0.0666666666666667,"1.4.6",-0.980266307693295,0.479852555274734,0.10155337302732,-0.3227170979691,-0.531492651319835,0.0397028078212843,"1.4.6",19.2483686309861,-0.693546037280384,0.758217991573413,27.9904473156438,"Natural_Forest",25,0.113036040766503
"1.4.6.3","Iryanthera hostmannii",1992,1992,1993,1,2008,1,0,0.0589988442822384,"1.4.6",-0.980266307693295,0.0955131678890884,0.10155337302732,-0.3227170979691,-0.531492651319835,0.0397028078212843,"1.4.6",19.2483686309861,-0.693546037280384,0.758217991573413,27.9904473156438,"Natural_Forest",5,-0.777288214330966
"1.4.6.4","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0.233333333333333,"1.4.6",-0.980266307693295,0.479852555274734,0.10155337302732,-0.3227170979691,-0.531492651319835,0.0397028078212843,"1.4.6",19.2483686309861,-0.693546037280384,0.758217991573413,27.9904473156438,"Natural_Forest",15,-0.332126086782231
"1.4.7.1","Iryanthera hostmannii",1992,1992,1993,1,2008,1,0,0.0589988442822384,"1.4.7",0.157756601719222,0.0955131678890884,0.0039058989625893,-0.241777499664501,-0.794590186708593,-1.244692360387,"1.4.7",35.2821747035559,-0.216910863198106,0.020406638637076,19.6674938547217,"Natural_Forest",15,-0.332126086782231
"1.4.7.2","Iryanthera hostmannii",1992,1992,1993,1,2016,1,0,0.0589988442822384,"1.4.7",0.157756601719222,0.0955131678890884,0.0039058989625893,-0.241777499664501,-0.794590186708593,-1.244692360387,"1.4.7",35.2821747035559,-0.216910863198106,0.020406638637076,19.6674938547217,"Natural_Forest",5,-0.777288214330966
"1.4.9.2","Symphonia globulifera",1992,1992,1993,1,NA,0,0,0.0666666666666667,"1.4.9",4.59661720312446,0.226133723148362,0,0.609214007127999,-0.834581012087684,-0.752659244113937,"1.4.9",19.8266107969393,-0.676356696572171,0.021029945899425,25.7304593503588,"Natural_Forest",5,-0.777288214330966
"1.5.3.1","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,0.0333333333333334,"1.5.3",-0.808219523255924,1.27238959545256,0.035153090663304,0.340503546553499,-0.634626885192228,3.26037014348786,"1.5.3",13.3933139661749,-0.867598597651427,0.251948475378744,50.6034896283892,"Natural_Forest",25,0.113036040766503
"1.5.3.2","Vouacapoua americana",1992,1992,1993,1,NA,0,0,0.05,"1.5.3",-0.808219523255924,1.27238959545256,0.035153090663304,0.340503546553499,-0.634626885192228,3.26037014348786,"1.5.3",13.3933139661749,-0.867598597651427,0.251948475378744,50.6034896283892,"Natural_Forest",5,-0.777288214330966
"1.5.3.3","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,0.101318697123519,"1.5.3",-0.808219523255924,10.537632919516,0.035153090663304,0.340503546553499,-0.634626885192228,3.26037014348786,"1.5.3",13.3933139661749,-0.867598597651427,0.251948475378744,50.6034896283892,"Natural_Forest",15,-0.332126086782231
"1.5.3.4","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,0.0666666666666667,"1.5.3",-0.808219523255924,1.27238959545256,0.035153090663304,0.340503546553499,-0.634626885192228,3.26037014348786,"1.5.3",13.3933139661749,-0.867598597651427,0.251948475378744,50.6034896283892,"Natural_Forest",15,-0.332126086782231
"1.5.4.1","Iryanthera sagotiana",1992,1992,1993,1,2013,1,10,0.0856054352728913,"1.5.4",-1.10266614945995,8.42871404511611,1.22254637529044,0.444773787067504,0.371458090134379,1.96307584058968,"1.5.4",8.13566476826963,-1.02389215199311,1.89129641338345,40.1824602011552,"Natural_Forest",5,-0.332126086782231
"1.5.4.10","Bocoa prouacensis",1992,1992,1993,1,NA,0,10,0,"1.5.4",-1.10266614945995,1.24953085901547,1.22254637529044,0.444773787067504,0.371458090134379,1.96307584058968,"1.5.4",8.13566476826963,-1.02389215199311,1.89129641338345,40.1824602011552,"Natural_Forest",15,0.113036040766503
"1.5.4.11","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,0.101318697123519,"1.5.4",-1.10266614945995,1.80357125593951,1.22254637529044,0.444773787067504,0.371458090134379,1.96307584058968,"1.5.4",8.13566476826963,-1.02389215199311,1.89129641338345,40.1824602011552,"Natural_Forest",15,-0.332126086782231
"1.5.4.2","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0,"1.5.4",-1.10266614945995,1.24953085901547,1.22254637529044,0.444773787067504,0.371458090134379,1.96307584058968,"1.5.4",8.13566476826963,-1.02389215199311,1.89129641338345,40.1824602011552,"Natural_Forest",15,-0.332126086782231
"1.5.4.3","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0.06,"1.5.4",-1.10266614945995,1.24953085901547,1.22254637529044,0.444773787067504,0.371458090134379,1.96307584058968,"1.5.4",8.13566476826963,-1.02389215199311,1.89129641338345,40.1824602011552,"Natural_Forest",25,0.113036040766503
"1.5.4.4","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,0.0333333333333334,"1.5.4",-1.10266614945995,1.24953085901547,1.22254637529044,0.444773787067504,0.371458090134379,1.96307584058968,"1.5.4",8.13566476826963,-1.02389215199311,1.89129641338345,40.1824602011552,"Natural_Forest",15,-0.332126086782231
"1.5.4.5","Iryanthera sagotiana",1992,1992,1993,1,2005,1,0,0.0856054352728913,"1.5.4",-1.10266614945995,0.0955131678890884,1.22254637529044,0.444773787067504,0.371458090134379,1.96307584058968,"1.5.4",8.13566476826963,-1.02389215199311,1.89129641338345,40.1824602011552,"Natural_Forest",35,0.558198168315238
"1.5.4.6","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0,"1.5.4",-1.10266614945995,1.24953085901547,1.22254637529044,0.444773787067504,0.371458090134379,1.96307584058968,"1.5.4",8.13566476826963,-1.02389215199311,1.89129641338345,40.1824602011552,"Natural_Forest",15,-0.332126086782231
"1.5.4.7","Iryanthera sagotiana",1992,1992,1993,1,2008,1,0,0.0856054352728913,"1.5.4",-1.10266614945995,0.0955131678890884,1.22254637529044,0.444773787067504,0.371458090134379,1.96307584058968,"1.5.4",8.13566476826963,-1.02389215199311,1.89129641338345,40.1824602011552,"Natural_Forest",15,-0.332126086782231
"1.5.4.8","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,0.101318697123519,"1.5.4",-1.10266614945995,0.0955131678890884,1.22254637529044,0.444773787067504,0.371458090134379,1.96307584058968,"1.5.4",8.13566476826963,-1.02389215199311,1.89129641338345,40.1824602011552,"Natural_Forest",5,-0.777288214330966
"1.5.4.9","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,0.101318697123519,"1.5.4",-1.10266614945995,0.0955131678890884,1.22254637529044,0.444773787067504,0.371458090134379,1.96307584058968,"1.5.4",8.13566476826963,-1.02389215199311,1.89129641338345,40.1824602011552,"Natural_Forest",5,-0.777288214330966
"1.5.5.1","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0,"1.5.5",-0.695295726414583,1.87184383261762,0,0.438779303604797,-0.628312544342898,1.23617004730564,"1.5.5",10.275357564271,-0.960285741656795,0.172095861241164,34.9549215766506,"Natural_Forest",25,0.113036040766503
"1.5.5.2","Iryanthera sagotiana",1992,1992,1993,1,2008,1,0,0.0856054352728913,"1.5.5",-0.695295726414583,0.0955131678890884,0,0.438779303604797,-0.628312544342898,1.23617004730564,"1.5.5",10.275357564271,-0.960285741656795,0.172095861241164,34.9549215766506,"Natural_Forest",25,0.113036040766503
"1.5.7.1","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0,0,"1.5.7",0.671530797518026,-0.137681061585946,0.0039058989625893,-0.069316491872101,-0.798799747274813,0.320355738832722,"1.5.7",27.7062672515294,-0.442119023436827,0.110981221305364,31.3890077540291,"Natural_Forest",15,-0.332126086782231
"1.6.4.1","Iryanthera sagotiana",1992,1992,1993,1,2002,1,0,0.0856054352728913,"1.6.4",-0.898923906503107,0.0955131678890884,0,0.454764592838799,-0.733551558498401,1.62623986966682,"1.6.4",55.5130425278266,0.384489899890415,0.811015289695889,36.5036113654621,"Natural_Forest",25,0.113036040766503
"1.6.5.1","Symphonia sp. 1",1992,1992,1993,1,2002,1,0,0.115134598254053,"1.6.5",0.412697079065577,0.0955131678890884,0,0.362004886297697,-0.527283090753615,1.45349232093772,"1.6.5",18.9368061043351,-0.702807821940601,0.501176766308897,33.7805522419102,"Natural_Forest",25,0.113036040766503
"1.6.5.2","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0.383333333333333,"1.6.5",0.412697079065577,2.35780991473945,0,0.362004886297697,-0.527283090753615,1.45349232093772,"1.6.5",18.9368061043351,-0.702807821940601,0.501176766308897,33.7805522419102,"Natural_Forest",35,0.558198168315238
"1.6.6.1","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,0.0333333333333333,"1.6.6",-0.223888563547997,2.47456408884504,0,-0.1869828550542,-0.758808921895722,-1.17020596116025,"1.6.6",44.5716862881257,0.0592374169551371,0.146414534090887,17.6156612475733,"Natural_Forest",5,-0.777288214330966
"1.6.6.2","Qualea rosea",1992,1992,1993,1,2016,1,0,0.16,"1.6.6",-0.223888563547997,3.2275101143074,0,-0.1869828550542,-0.758808921895722,-1.17020596116025,"1.6.6",44.5716862881257,0.0592374169551371,0.146414534090887,17.6156612475733,"Natural_Forest",15,-0.332126086782231
"1.6.6.3","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0.09,"1.6.6",-0.223888563547997,2.47456408884504,0,-0.1869828550542,-0.758808921895722,-1.17020596116025,"1.6.6",44.5716862881257,0.0592374169551371,0.146414534090887,17.6156612475733,"Natural_Forest",15,-0.332126086782231
"1.6.9.1","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0,0.05,"1.6.9",0.323353221393907,-0.498471519996813,0,-2.3797536484842,-0.796694966991703,-0.339831761690731,"1.6.9",0,-1.2657401558637,0.119461001924626,24.211859544769,"Natural_Forest",5,-0.777288214330966
"1.6.9.2","Symphonia sp. 1",1992,1992,1993,1,NA,0,0,0,"1.6.9",0.323353221393907,-0.498471519996813,0,-2.3797536484842,-0.796694966991703,-0.339831761690731,"1.6.9",0,-1.2657401558637,0.119461001924626,24.211859544769,"Natural_Forest",15,-0.332126086782231
"1.7.10.1","Sterculia pruriens",1992,1992,1993,1,NA,0,0,0.2,"1.7.10",4.78727897307049,1.04398910650257,0.66009692467759,-5.0516328290969,0.0262741237043335,0.87327540418887,"1.7.10",256.079467405517,6.34670575830615,4.67012301321859,27.7208870737164,"Natural_Forest",55,1.44852242341271
"1.7.4.1","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0.333333333333333,"1.7.4",-1.10022111156268,0.273789989909592,0,0.360794732359203,0.213599568901127,1.53597151401272,"1.7.4",81.7096194194619,1.16323263449698,1.24479017240986,39.7571848083482,"Natural_Forest",45,1.00336029586397
"1.7.4.2","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0.716666666666667,"1.7.4",-1.10022111156268,0.273789989909592,0,0.360794732359203,0.213599568901127,1.53597151401272,"1.7.4",81.7096194194619,1.16323263449698,1.24479017240986,39.7571848083482,"Natural_Forest",65,1.89368455096144
"1.7.5.1","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,0.45,"1.7.5",-1.35627391547116,1.05379729259543,0,0.0869059386524995,-0.556750014717157,2.34696556054455,"1.7.5",12.8514994507495,-0.883705057634244,0.39612562921113,42.2756019054985,"Natural_Forest",15,-0.332126086782231
