"ID","Nom_complet","year","Date_t1","Date_t","delta_time","death_year","Statut","delta_DBH","delta_H","Placette","TWI_mean","delta_Lum","dST_juv","dST_adult","dST_juv_mean","dST_adult_mean","Placette_C.L.","Indice_palmier_superposition_m2","Palm_coverage","STjuv_moyenne","ST_adult_moyenne","Treatment","DBHt1","DBHt"
"1.5.4.11","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,0.101318697123519,"1.5.4",4.40569579601288,0.242433287135841,1.22254637529044,0.444773787067504,1.12294595174441,39.2388755950616,"1.5.4",8.13566476826963,8.13566476826963,1.89129641338345,40.1824602011552,"Natural_Forest",15,15
"1.5.4.2","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0,"1.5.4",4.40569579601288,0.160972514176557,1.22254637529044,0.444773787067504,1.12294595174441,39.2388755950616,"1.5.4",8.13566476826963,8.13566476826963,1.89129641338345,40.1824602011552,"Natural_Forest",15,15
"1.5.4.3","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0.06,"1.5.4",4.40569579601288,0.160972514176557,1.22254637529044,0.444773787067504,1.12294595174441,39.2388755950616,"1.5.4",8.13566476826963,8.13566476826963,1.89129641338345,40.1824602011552,"Natural_Forest",25,25
"1.5.4.4","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,0.0333333333333334,"1.5.4",4.40569579601288,0.160972514176557,1.22254637529044,0.444773787067504,1.12294595174441,39.2388755950616,"1.5.4",8.13566476826963,8.13566476826963,1.89129641338345,40.1824602011552,"Natural_Forest",15,15
"1.5.4.5","Iryanthera sagotiana",1992,1992,1993,1,2005,1,0,0.0856054352728913,"1.5.4",4.40569579601288,-0.00870315144233875,1.22254637529044,0.444773787067504,1.12294595174441,39.2388755950616,"1.5.4",8.13566476826963,8.13566476826963,1.89129641338345,40.1824602011552,"Natural_Forest",35,35
"1.5.4.6","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0,"1.5.4",4.40569579601288,0.160972514176557,1.22254637529044,0.444773787067504,1.12294595174441,39.2388755950616,"1.5.4",8.13566476826963,8.13566476826963,1.89129641338345,40.1824602011552,"Natural_Forest",15,15
"1.5.4.7","Iryanthera sagotiana",1992,1992,1993,1,2008,1,0,0.0856054352728913,"1.5.4",4.40569579601288,-0.00870315144233875,1.22254637529044,0.444773787067504,1.12294595174441,39.2388755950616,"1.5.4",8.13566476826963,8.13566476826963,1.89129641338345,40.1824602011552,"Natural_Forest",15,15
"1.5.4.8","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,0.101318697123519,"1.5.4",4.40569579601288,-0.00870315144233875,1.22254637529044,0.444773787067504,1.12294595174441,39.2388755950616,"1.5.4",8.13566476826963,8.13566476826963,1.89129641338345,40.1824602011552,"Natural_Forest",5,5
"1.5.4.9","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,0.101318697123519,"1.5.4",4.40569579601288,-0.00870315144233875,1.22254637529044,0.444773787067504,1.12294595174441,39.2388755950616,"1.5.4",8.13566476826963,8.13566476826963,1.89129641338345,40.1824602011552,"Natural_Forest",5,5
"1.5.5.1","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0,"1.5.5",4.82630467414856,0.252471430381348,0,0.438779303604797,0.195294948129463,34.4417708556002,"1.5.5",10.275357564271,10.275357564271,0.172095861241164,34.9549215766506,"Natural_Forest",25,25
"1.5.5.2","Iryanthera sagotiana",1992,1992,1993,1,2008,1,0,0.0856054352728913,"1.5.5",4.82630467414856,-0.00870315144233875,0,0.438779303604797,0.195294948129463,34.4417708556002,"1.5.5",10.275357564271,10.275357564271,0.172095861241164,34.9549215766506,"Natural_Forest",25,25
"1.5.7.1","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0,0,"1.5.7",6.23754942417145,-0.0429897888213916,0.0039058989625893,-0.069316491872101,0.037106040144598,28.3979929682428,"1.5.7",27.7062672515294,27.7062672515294,0.110981221305364,31.3890077540291,"Natural_Forest",15,15
"1.6.4.1","Iryanthera sagotiana",1992,1992,1993,1,2002,1,0,0.0856054352728913,"1.6.4",4.61605911988478,-0.00870315144233875,0,0.454764592838799,0.0976474740647315,37.0159775971862,"1.6.4",55.5130425278266,55.5130425278266,0.811015289695889,36.5036113654621,"Natural_Forest",25,25
"1.6.5.1","Symphonia sp. 1",1992,1992,1993,1,2002,1,0,0.115134598254053,"1.6.5",5.97030429840088,-0.00870315144233875,0,0.362004886297697,0.289036523231605,35.8759563008985,"1.6.5",18.9368061043351,18.9368061043351,0.501176766308897,33.7805522419102,"Natural_Forest",25,25
"1.6.5.2","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0.383333333333333,"1.6.5",5.97030429840088,0.323923210615104,0,0.362004886297697,0.289036523231605,35.8759563008985,"1.6.5",18.9368061043351,18.9368061043351,0.501176766308897,33.7805522419102,"Natural_Forest",35,35
"1.6.6.1","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,0.0333333333333333,"1.6.6",5.31303131580353,0.341089621804012,0,-0.1869828550542,0.0742120802891959,18.5612566792228,"1.6.6",44.5716862881257,44.5716862881257,0.146414534090887,17.6156612475733,"Natural_Forest",5,5
"1.6.6.2","Qualea rosea",1992,1992,1993,1,2016,1,0,0.16,"1.6.6",5.31303131580353,0.451795565939697,0,-0.1869828550542,0.0742120802891959,18.5612566792228,"1.6.6",44.5716862881257,44.5716862881257,0.146414534090887,17.6156612475733,"Natural_Forest",15,15
"1.6.6.3","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0.09,"1.6.6",5.31303131580353,0.341089621804012,0,-0.1869828550542,0.0742120802891959,18.5612566792228,"1.6.6",44.5716862881257,44.5716862881257,0.146414534090887,17.6156612475733,"Natural_Forest",15,15
"1.6.9.1","Iryanthera hostmannii",1992,1992,1993,1,NA,0,0,0.05,"1.6.9",5.87805700302124,-0.096036948887074,0,-2.3797536484842,0.0390589896258926,24.0411855016434,"1.6.9",0,0,0.119461001924626,24.211859544769,"Natural_Forest",5,5
"1.6.9.2","Symphonia sp. 1",1992,1992,1993,1,NA,0,0,0,"1.6.9",5.87805700302124,-0.096036948887074,0,-2.3797536484842,0.0390589896258926,24.0411855016434,"1.6.9",0,0,0.119461001924626,24.211859544769,"Natural_Forest",15,15
"1.7.10.1","Sterculia pruriens",1992,1992,1993,1,NA,0,0,0.2,"1.7.10",10.4870484670003,0.130751631136142,0.66009692467759,-5.0516328290969,0.802662236812095,32.0469025954976,"1.7.10",256.079467405517,256.079467405517,4.67012301321859,27.7208870737164,"Natural_Forest",55,55
"1.7.4.1","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0.333333333333333,"1.7.4",4.4082202911377,0.0175089583661561,0,0.360794732359203,0.976474740647315,36.4202652494068,"1.7.4",81.7096194194619,81.7096194194619,1.24479017240986,39.7571848083482,"Natural_Forest",45,45
"1.7.4.2","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0.716666666666667,"1.7.4",4.4082202911377,0.0175089583661561,0,0.360794732359203,0.976474740647315,36.4202652494068,"1.7.4",81.7096194194619,81.7096194194619,1.24479017240986,39.7571848083482,"Natural_Forest",65,65
"1.7.5.1","Bocoa prouacensis",1992,1992,1993,1,NA,0,0,0.45,"1.7.5",4.14384645223618,0.132193732515191,0,0.0869059386524995,0.26169523049348,41.7722976863978,"1.7.5",12.8514994507495,12.8514994507495,0.39612562921113,42.2756019054985,"Natural_Forest",15,15
"1.7.5.2","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0.6,"1.7.5",4.14384645223618,0.132193732515191,0,0.0869059386524995,0.26169523049348,41.7722976863978,"1.7.5",12.8514994507495,12.8514994507495,0.39612562921113,42.2756019054985,"Natural_Forest",15,15
"1.7.5.3","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0.336666666666667,"1.7.5",4.14384645223618,0.132193732515191,0,0.0869059386524995,0.26169523049348,41.7722976863978,"1.7.5",12.8514994507495,12.8514994507495,0.39612562921113,42.2756019054985,"Natural_Forest",35,35
"1.7.6.1","Iryanthera sagotiana",1992,1992,1993,1,2002,1,0,0.0856054352728913,"1.7.6",4.53849210739136,-0.00870315144233875,0.316377815969725,-0.289212719741805,1.02920437664227,42.6160405821721,"1.7.6",21.9747458236234,21.9747458236234,1.40236721266993,42.6067924732017,"Natural_Forest",15,15
"1.7.6.2","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0.0166666666666666,"1.7.6",4.53849210739136,0.0323540915651031,0.316377815969725,-0.289212719741805,1.02920437664227,42.6160405821721,"1.7.6",21.9747458236234,21.9747458236234,1.40236721266993,42.6067924732017,"Natural_Forest",15,15
"1.7.6.3","Iryanthera sagotiana",1992,1992,1993,1,NA,0,0,0,"1.7.6",4.53849210739136,0.0323540915651031,0.316377815969725,-0.289212719741805,1.02920437664227,42.6160405821721,"1.7.6",21.9747458236234,21.9747458236234,1.40236721266993,42.6067924732017,"Natural_Forest",15,15
